subjectSlug,subjectName,classLevel,department,topic,difficulty,stem,optionA,optionB,optionC,optionD,correctIndex,explanation,source
mathematics,Mathematics,ss2,general,Ratio & Proportion,2,Two friends share ₦48 in the ratio 2:4. How much does the smaller share get?,₦24,₦16,₦32,₦66,1,One part = ₦8; smaller = 2 × ₦8.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 4 students offer only Biology, 4 only Chemistry and 5 offer both. How many offer the two subjects altogether?",9,8,130,13,3,n(B∪C) = 4 + 4 + 5 = 13.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 6 students offer only Biology, 7 only Chemistry and 3 offer both. How many offer the two subjects altogether?",16,160,13,9,0,n(B∪C) = 6 + 7 + 3 = 16.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 11 students offer only Biology, 9 only Chemistry and 3 offer both. How many offer the two subjects altogether?",23,20,230,14,0,n(B∪C) = 11 + 9 + 3 = 23.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 7 students offer only Biology, 9 only Chemistry and 5 offer both. How many offer the two subjects altogether?",210,16,12,21,3,n(B∪C) = 7 + 9 + 5 = 21.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 6 students offer only Biology, 4 only Chemistry and 5 offer both. How many offer the two subjects altogether?",15,11,10,150,0,n(B∪C) = 6 + 4 + 5 = 15.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 3 students offer only Biology, 4 only Chemistry and 8 offer both. How many offer the two subjects altogether?",7,150,11,15,3,n(B∪C) = 3 + 4 + 8 = 15.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 7 students offer only Biology, 6 only Chemistry and 5 offer both. How many offer the two subjects altogether?",18,13,180,12,0,n(B∪C) = 7 + 6 + 5 = 18.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 8 students offer only Biology, 4 only Chemistry and 5 offer both. How many offer the two subjects altogether?",12,17,170,13,1,n(B∪C) = 8 + 4 + 5 = 17.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 8 students offer only Biology, 7 only Chemistry and 4 offer both. How many offer the two subjects altogether?",15,12,190,19,3,n(B∪C) = 8 + 7 + 4 = 19.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 11 students offer only Biology, 9 only Chemistry and 8 offer both. How many offer the two subjects altogether?",28,19,280,20,0,n(B∪C) = 11 + 9 + 8 = 28.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 4 students offer only Biology, 5 only Chemistry and 6 offer both. How many offer the two subjects altogether?",10,9,15,150,2,n(B∪C) = 4 + 5 + 6 = 15.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Sets,2,"In a class, 4 students offer only Biology, 6 only Chemistry and 5 offer both. How many offer the two subjects altogether?",10,15,150,9,1,n(B∪C) = 4 + 6 + 5 = 15.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 51° and 63°. Find the third angle,66°,114°,76°,129°,0,Angles sum to 180°: 180 − 51 − 63 = 66°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 55° and 57°. Find the third angle,78°,125°,68°,112°,2,Angles sum to 180°: 180 − 55 − 57 = 68°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 45° and 46°. Find the third angle,91°,99°,135°,89°,3,Angles sum to 180°: 180 − 45 − 46 = 89°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 56° and 37°. Find the third angle,97°,93°,124°,87°,3,Angles sum to 180°: 180 − 56 − 37 = 87°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 30° and 43°. Find the third angle,107°,117°,73°,150°,0,Angles sum to 180°: 180 − 30 − 43 = 107°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 30° and 35°. Find the third angle,125°,150°,115°,65°,2,Angles sum to 180°: 180 − 30 − 35 = 115°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 63° and 67°. Find the third angle,50°,130°,117°,60°,0,Angles sum to 180°: 180 − 63 − 67 = 50°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 75° and 43°. Find the third angle,105°,72°,118°,62°,3,Angles sum to 180°: 180 − 75 − 43 = 62°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 70° and 74°. Find the third angle,144°,36°,110°,46°,1,Angles sum to 180°: 180 − 70 − 74 = 36°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 55° and 33°. Find the third angle,92°,102°,88°,125°,0,Angles sum to 180°: 180 − 55 − 33 = 92°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 68° and 70°. Find the third angle,138°,52°,42°,112°,2,Angles sum to 180°: 180 − 68 − 70 = 42°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 62° and 67°. Find the third angle,61°,129°,118°,51°,3,Angles sum to 180°: 180 − 62 − 67 = 51°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 52° and 38°. Find the third angle,128°,90°0,100°,90°,3,Angles sum to 180°: 180 − 52 − 38 = 90°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 62° and 76°. Find the third angle,118°,52°,138°,42°,3,Angles sum to 180°: 180 − 62 − 76 = 42°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 63° and 57°. Find the third angle,120°,60°,117°,70°,1,Angles sum to 180°: 180 − 63 − 57 = 60°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Geometry,2,Two angles of a triangle are 39° and 66°. Find the third angle,75°,105°,141°,85°,0,Angles sum to 180°: 180 − 39 − 66 = 75°.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 16 cm by 7 cm,112 cm²,114 cm²,46 cm²,23 cm²,0,Area = 16 × 7 = 112 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 21 cm by 19 cm,399 cm²,80 cm²,401 cm²,40 cm²,0,Area = 21 × 19 = 399 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 14 cm by 5 cm,19 cm²,72 cm²,38 cm²,70 cm²,3,Area = 14 × 5 = 70 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 19 cm by 16 cm,306 cm²,35 cm²,70 cm²,304 cm²,3,Area = 19 × 16 = 304 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 20 cm by 11 cm,62 cm²,31 cm²,220 cm²,222 cm²,2,Area = 20 × 11 = 220 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 21 cm by 4 cm,25 cm²,86 cm²,84 cm²,50 cm²,2,Area = 21 × 4 = 84 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 14 cm by 8 cm,114 cm²,44 cm²,22 cm²,112 cm²,3,Area = 14 × 8 = 112 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 6 cm by 4 cm,10 cm²,24 cm²,26 cm²,20 cm²,1,Area = 6 × 4 = 24 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 8 cm by 6 cm,50 cm²,14 cm²,48 cm²,28 cm²,2,Area = 8 × 6 = 48 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the area of a rectangle 7 cm by 4 cm,30 cm²,28 cm²,22 cm²,11 cm²,1,Area = 7 × 4 = 28 cm².,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 18 cm by 5 cm,23 cm,90 cm,48 cm,46 cm,3,P = 2(18 + 5) = 46 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 24 cm by 15 cm,39 cm,78 cm,80 cm,360 cm,1,P = 2(24 + 15) = 78 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 19 cm by 19 cm,78 cm,361 cm,76 cm,38 cm,2,P = 2(19 + 19) = 76 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 21 cm by 15 cm,36 cm,72 cm,315 cm,74 cm,1,P = 2(21 + 15) = 72 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 13 cm by 15 cm,56 cm,58 cm,28 cm,195 cm,0,P = 2(13 + 15) = 56 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 6 cm by 12 cm,38 cm,36 cm,72 cm,18 cm,1,P = 2(6 + 12) = 36 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 15 cm by 11 cm,52 cm,165 cm,26 cm,54 cm,0,P = 2(15 + 11) = 52 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 11 cm by 14 cm,25 cm,154 cm,52 cm,50 cm,3,P = 2(11 + 14) = 50 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 12 cm by 12 cm,50 cm,48 cm,24 cm,144 cm,1,P = 2(12 + 12) = 48 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Mensuration,1,Find the perimeter of a rectangle 6 cm by 13 cm,78 cm,19 cm,40 cm,38 cm,3,P = 2(6 + 13) = 38 cm.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 1/4 of 12?,7,9,30,3,3,1/4 × 12 = 3.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 3/8 of 16?,10,14,6,2,2,3/8 × 16 = 6.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 5/8 of 88?,11,55,33,63,1,5/8 × 88 = 55.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 1/5 of 55?,110,44,16,11,3,1/5 × 55 = 11.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 6/8 of 48?,6,36,44,12,1,6/8 × 48 = 36.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 4/6 of 18?,6,12,18,3,1,4/6 × 18 = 12.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 4/8 of 64?,40,8,32,320,2,4/8 × 64 = 32.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 1/3 of 18?,12,60,6,9,2,1/3 × 18 = 6.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 1/8 of 16?,14,2,20,10,1,1/8 × 16 = 2.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Fractions,1,What is 3/8 of 64?,32,24,40,8,1,3/8 × 64 = 24.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 34 years older than his son who is 7. How old is the father?,34,46,14,41,3,7 + 34 = 41 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 23 years older than his son who is 6. How old is the father?,34,23,12,29,3,6 + 23 = 29 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 24 years older than his son who is 7. How old is the father?,24,14,31,36,2,7 + 24 = 31 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 29 years older than his son who is 10. How old is the father?,29,39,44,20,1,10 + 29 = 39 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 26 years older than his son who is 10. How old is the father?,36,26,41,20,0,10 + 26 = 36 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 33 years older than his son who is 12. How old is the father?,50,33,45,24,2,12 + 33 = 45 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 32 years older than his son who is 7. How old is the father?,14,39,44,32,1,7 + 32 = 39 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 24 years older than his son who is 6. How old is the father?,24,12,30,35,2,6 + 24 = 30 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 31 years older than his son who is 13. How old is the father?,26,44,49,31,1,13 + 31 = 44 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 34 years older than his son who is 13. How old is the father?,26,47,52,34,1,13 + 34 = 47 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 28 years older than his son who is 11. How old is the father?,28,44,22,39,3,11 + 28 = 39 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 25 years older than his son who is 11. How old is the father?,25,36,22,41,1,11 + 25 = 36 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Word Problems,3,A father is 25 years older than his son who is 7. How old is the father?,25,32,37,14,1,7 + 25 = 32 years.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Number Bases,2,Convert 49 to base 2,110000,1100010,110001,110010,2,Successive division by 2 gives 110001.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Number Bases,2,Convert 60 to base 2,111100,1111000,111101,111011,0,Successive division by 2 gives 111100.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Number Bases,2,Convert 47 to base 2,101110,110000,1011110,101111,3,Successive division by 2 gives 101111.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Number Bases,2,Convert 16 to base 2,1111,10001,10000,100000,2,Successive division by 2 gives 10000.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Number Bases,3,Convert 94 to base 8,5e,11,136,1011110,2,Divide repeatedly by 8: 136.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Number Bases,3,Convert 157 to base 8,235,9d,10011101,19,0,Divide repeatedly by 8: 235.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Number Bases,3,Convert 55 to base 8,110111,37,67,6,2,Divide repeatedly by 8: 67.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Number Bases,3,Convert 179 to base 8,b3,263,10110011,22,1,Divide repeatedly by 8: 263.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦5000 and sells it at a profit of 25%. Find the selling price,₦6250,₦6300,₦1250,₦3750,0,Profit = 25% × 5000 = ₦1250; SP = ₦6250.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦600 and sells it at a profit of 10%. Find the selling price,₦540,₦660,₦710,₦60,1,Profit = 10% × 600 = ₦60; SP = ₦660.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦3000 and sells it at a profit of 10%. Find the selling price,₦2700,₦3300,₦300,₦3350,1,Profit = 10% × 3000 = ₦300; SP = ₦3300.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦2500 and sells it at a profit of 15%. Find the selling price,₦2125,₦2925,₦2875,₦375,2,Profit = 15% × 2500 = ₦375; SP = ₦2875.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦2000 and sells it at a profit of 15%. Find the selling price,₦2350,₦2300,₦300,₦1700,1,Profit = 15% × 2000 = ₦300; SP = ₦2300.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦2500 and sells it at a profit of 20%. Find the selling price,₦3000,₦2000,₦500,₦3050,0,Profit = 20% × 2500 = ₦500; SP = ₦3000.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦5000 and sells it at a profit of 20%. Find the selling price,₦6000,₦6050,₦1000,₦4000,0,Profit = 20% × 5000 = ₦1000; SP = ₦6000.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦4000 and sells it at a profit of 20%. Find the selling price,₦4800,₦800,₦3200,₦4850,0,Profit = 20% × 4000 = ₦800; SP = ₦4800.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦600 and sells it at a profit of 5%. Find the selling price,₦630,₦680,₦30,₦570,0,Profit = 5% × 600 = ₦30; SP = ₦630.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦2000 and sells it at a profit of 25%. Find the selling price,₦2550,₦500,₦1500,₦2500,3,Profit = 25% × 2000 = ₦500; SP = ₦2500.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦800 and sells it at a profit of 5%. Find the selling price,₦40,₦760,₦890,₦840,3,Profit = 5% × 800 = ₦40; SP = ₦840.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,A shopkeeper buys an article for ₦5000 and sells it at a profit of 5%. Find the selling price,₦5300,₦4750,₦250,₦5250,3,Profit = 5% × 5000 = ₦250; SP = ₦5250.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,An article bought for ₦2000 is sold at a loss of 20%. Find the selling price,₦1550,₦1600,₦2400,₦400,1,Loss = ₦400; SP = ₦2000 − ₦400 = ₦1600.,JAMB past (adapted)
mathematics,Mathematics,ss2,general,Percentage,2,An article bought for ₦2000 is sold at a loss of 5%. Find the selling price,₦100,₦1850,₦1900,₦2100,2,Loss = ₦100; SP = ₦2000 − ₦100 = ₦1900.,JAMB past (adapted)
english,English Language,ss2,general,Synonyms,1,Choose the word nearest in meaning to the underlined word: The judge was *candid* in his remarks,frank,hesitant,funny,rude,0,'Candid' means frank/open.,WAEC/JAMB past (adapted)
english,English Language,ss2,general,Synonyms,1,The thief was *furtive*,brave,loud,sly,clumsy,2,'Furtive' = sly/secretive.,WAEC/JAMB past (adapted)
english,English Language,ss2,general,Synonyms,2,Her contribution was *negligible*,generous,timely,enormous,insignificant,3,'Negligible' = insignificant.,WAEC/JAMB past (adapted)
english,English Language,ss2,general,Synonyms,2,The president gave his *assent* to the bill,approval,advice,refusal,speech,0,'Assent' = approval.,WAEC/JAMB past (adapted)
english,English Language,ss2,general,Synonyms,1,The room was in a state of *chaos*,order,cleanliness,silence,confusion,3,'Chaos' = total confusion.,WAEC/JAMB past (adapted)
english,English Language,ss2,general,Synonyms,2,He is known for his *diligence*,laziness,pride,wealth,hard work,3,'Diligence' = careful hard work.,WAEC/JAMB past (adapted)
english,English Language,ss2,general,Synonyms,2,The news was *devastating*,late,false,shattering,pleasant,2,'Devastating' = deeply destructive.,WAEC/JAMB past (adapted)
english,English Language,ss2,general,Synonyms,1,She spoke with *clarity*,anger,fear,speed,clearness,3,'Clarity' = clearness.,WAEC/JAMB past (adapted)
english,English Language,ss2,general,Synonyms,2,The medicine gave *instant relief*,delayed,mild,immediate,partial,2,'Instant' = immediate.,WAEC/JAMB past (adapted)
english,English Language,ss2,general,Synonyms,2,His argument was *lucid*,long,weak,clear,angry,2,'Lucid' = clear/easy to follow.,WAEC/JAMB past (adapted)
